13245,mamamala,mamamala,"Small, little, especially of work. Cf. māmala, fragment.",1
13246,mamamo,mamamo,"Same as mamo 3, a fish.",1
13247,māmane,māmane,"1. A native leguminous tree (Sophora chrysophylla), which thrives at high altitudes, up to the tree line, as on Mauna Kea and Mauna Loa. The leaves are narrow, compound, more or less downy, the flowers commonly yellow, the pods four-winged, yellow-seeded. Hawaiians formerly used the hard wood for spades and sled runners. (Neal 442–3; Kep. 65.) See ex., lau 4, Mālua Kiʻi Wai.

2. Attractive, said of a person sexually appealing but not necessarily good-looking, perhaps so called because of the attractive flower of the māmane tree.

3. A variety of taro. (HP 33.)",1
13248,mamao,mamao,"1. Far, distant, remote, high in rank; distance.

2. Third or highest platform of the lana-nuʻu mamao (oracle tower), where the high priest conducted services.",1
13249,mamaʻo,mamaʻo,"1. Greenish, light green. Cf. maʻo, green.

2. Same as mamo 3, a fish.",1
13250,mamau,mamau,"Redup. of mau 1–3. See ex., ʻiʻī 1.",1
13251,mamaua,mamaua,Redup. of maua.,1
13252,mamauea,mamauea,"Same as manauea 1, 2, and māʻauea.",1
13253,mamina,mamina,"Same as minamina but less frequent. See ex., pulakaumaka.",1
13254,māmio,māmio,"Same as mio, to disappear.",1
13255,mamo,mamo,"1. Black Hawaiian honey creeper (Drepanis pacifica): its yellow feathers above and below the tail were used in choicest featherwork. Formerly found only on Hawaiʻi, not seen since the 1880s. A Molokaʻi species was Drepanis funerea, not seen since the 1890s; also hoa and ʻōʻō nuku mū.

2. Safflower or false saffron (Carthamus tinctorius), a branching annual, 30 to 120 cm high, from Asia, grown for its flowers, which are yellow, like the feathers of the mamo bird. (Neal 858.)

3. A sergeant fish (Abudefduf abdominalis), to about 163 mm long. Also mamamo, mamo pohole.

4. Descendant, posterity.",1
13256,mamo aliʻi,mamo aliʻi,Descendant of a chief.,1
13257,mamona,mamona,Mammon. (Mat. 6.24.),1
13258,Māmona,Māmona,Mormon.,1
13259,mamo pohole,mamo pohole,"Same as mamo 3, a fish.",1
13260,mamua,mamua,See mua 1.,1
13261,mamuli,mamuli,See muli.,1
13262,mana,mana,"1. Supernatural or divine power, mana, miraculous power; a powerful nation, authority; to give mana to, to make powerful; to have mana, power, authority; authorization, privilege; miraculous, divinely powerful, spiritual; possessed of mana, power. Cf. -āmana.

2. Branch, limb, crotch; crosspiece, as of the cross; a line projecting from another line; stream branch; road branch or fork, variant, version, as of a tale; to branch out, spread out.

3. Hook used in catching eels.

4. Stage in growth of fish in which colors appear; stage of a foetus in which limbs begin to develop.

5. A native fern (Hypolepis punctata), with large, much subdivided fronds. The dark-brown mature stems were used to plait the best hats, after being scraped to remove the pulp. Also olua.

6. A variety of taro used in medicine; it propagates by branching from the top of the corm. (HP 23.) Mana may be qualified by descriptive terms, as listed below.

7. A taboo house in a heiau. Cf. ʻaha hele honua.",1
13263,-mana,mana,"See ""hoʻomana"":  Callus; callous. Kauaʻi.",1
13264,māna,māna,"1. A chewed mass, as of kava for drinking, coconut flakes or kukui nut for medicine.

2. Trait believed acquired from those who raise a child.

3. Short for haumāna, student.",1
13265,mānā,mānā,"1. Arid; desert. Cf. Mānā, place on Kauaʻi.

2. A native fern (Pteris irregularis), with large, bright-green, much-subdivided fronds. Also ʻae, ʻāhewa, ʻiwa puakea.",1
13266,mana alanui,mana alanui,Road fork or branching.,1
13267,manae,manae,"Probably same as nae, net.",1
13268,mānae,mānae,"Same as nae, shortness of breath.",1
13269,manaʻe,manaʻe,"To the east (a direction, see naʻe 1). (Nak. 121.)",1
13270,mana ʻeleʻele,mana ʻeleʻele,"A variety of taro; petiole and leaf with red-black markings. (HP 23.) Lit., black mana taro.",1
13271,manahalo,manahalo,"To swim with paddling motions, as in learning to swim.",1
13272,mana hoʻokolokolo,mana hoʻokolokolo,"Power of passing judgment, jurisdiction.",1
13273,mana hua,mana hua,A variety of taro (no data). (HP 33.),1
13274,manahuʻa,manahuʻa,"Sad, grieving. (AP)",1
13275,mānai,mānai,"Needle for stringing leis, formerly of coconut midrib, now of wire; to string leis. Also called hānai on Hawaiʻi, mākila on Maui, and mōkila on Kauaʻi.",1
13276,manaiea,manaiea,"Same as manauea, a seaweed.",1
13277,mānainai,mānainai,Redup. of mānai.,1
13278,mānaiʻula,mānaiʻula,"1. Same as maiʻa mālei ʻula.

2. Marriage of close relatives.",1
13279,manakā,manakā,"Boresome, tiresome, dull, monotonous, wearied (see ex., kahiko 1), wearisome, uninteresting; bored, uninterested.",1
13280,mana Kahikolu Kiʻekiʻe,mana Kahikolu Kiʻekiʻe,Power of the Holy Trinity.,1
13281,mama kea,mama kea,Same as mana keʻokeʻo.,1
13282,mama keʻokeʻo,mama keʻokeʻo,"A native variety of taro; white corm; mainly used as table taro, a favorite for making kūlolo; consistency tough for poi. (HP 23.)",1
13283,-manakiʻi,manakiʻi,"See ""hoʻomanakiʻi"":  Idolatrous; to worship images.",1
13284,manakō,manakō,"Mango (Mangifera indica), a large, common fruit tree from India. Long, narrow leaves form a dense top, and large ovoid, juicy fruits develop usually between March and October. (Neal 521–3.) Eng.",1
13285,manakoho,manakoho,Voter.,1
13286,manakō kāne,manakō kāne,Mango chutney. Also manakō kūkāne.,1
13287,manakō meneke,manakō meneke,Variety of mango.,1
13288,manakū,manakū,"1. Humble commoner, used with kanaka Rare.

2. Name of a star.",1
13289,manakuke,manakuke,Mongoose. Eng.,1
13290,mana kūkulu hema,mana kūkulu hema,"A variety of taro, introduced from Samoa; chalky-white corm; a fair table taro. Lit., mana [from] southern border.",1
13291,Mama Lani Kahikolo,Mama Lani Kahikolo,Almighty Holy Trinity. (Kel. 18.),1
13292,mana lau loa,mana lau loa,"A native, large-leaved variety of taro, chiefly used as table taro; leaf stem pink and green below grading upward to light-green. Lit., long-leaved mana.",1
13293,mānaleo,mānaleo,"Native speaker, a term invented by Larry Kimura and William H. Wilson in the late 1970s. Lit., inherited language.",1
13294,mānalo,mānalo,"1. Sweet, potable, of water that may be drunk but is not deliciously cool (huʻihuʻi); firm and tasty, as taro or sweet potato.

2. Appeased, softened, mollified, as anger, curses, bad omens; safe from harm or danger; sweetness, appeasement.

3. Name reported for both Venus and Jupiter. Also Hoʻomānalo.",1
13295,manaloa,manaloa,"Same as nenue, pilot fish.",1
13296,Mānalo Kai,Mānalo Kai,Star name (no data). (Kuhelani.),1
13297,mānalonalo,mānalonalo,"1. Redup. of mānalo 1, 2.

2. Same as Mānalo 3.",1
13298,manalua,manalua,Same as maiʻa mana lua.,1
13299,mana lua,mana lua,"Two branches, fork, as in a road.",1
13300,manamana,manamana,"1. Redup. of mana 1.

2. Redup. of mana 2; appendages, claws, branches, rays, forks; to branch out.

3. Finger, toe.

4. Third of three coconut husks tied to ʻahi fishing line. Cf. nuku and poli, the first and second husks from the bottom.

5. A variety of sweet potato with finger-like leaves, sometimes qualified by keʻokeʻo, white. (HP 142.)",1
13301,manamana iki,manamana iki,Little finger.,1
13302,manamana kuhi,manamana kuhi,"1. Index finger.

2. Hand of a watch or clock.",1
13303,manamana lima,manamana lima,Finger.,1
13304,manamana lima nui,manamana lima nui,"Thumb. Lit., big finger.",1
13305,manamana loa (loloa),manamana loa (loloa),Middle finger.,1
13306,manamana miki,manamana miki,Index finger.,1
13307,manamana nui,manamana nui,"Big branch; big toe, thumb.",1
13308,manamana pili,manamana pili,Third or ring finger.,1
13309,manamanaʻula,manamanaʻula,"A kind of seaweed. Lit., red-branching.",1
13310,manamana wāwae,manamana wāwae,Toe.,1
13311,mana melemele,mana melemele,A variety of taro. (HP 33.),1
13312,manamoi,manamoi,"Medium-sized moi, a fish.",1
13313,manana,manana,"1. To stretch out, as arms, fingers, feet; to spread out, as the tentacles of an octopus; to protrude, as ears; to distend, as nostrils while breathing hard; swelling, as with disease (Ii 164).

2. A variety of sweet potato.",1
13314,mānana,mānana,"Same as mālana, buoyant.",1
13315,mananai,mananai,A pleasant breeze.,1
13316,mānānai,mānānai,"Var. of mālānai, shallow.",1
13317,mānanalo,mānanalo,"1. Redup. of mānalo.

2. Venus.",1
13318,Mānana-kea,Mānanakea,Star name (no data).,1
13319,mananaʻo,mananaʻo,Redup. of manaʻo; opinions or viewpoints of several persons.,1
13320,manaʻo,manaʻo,"Thought, idea, belief, opinion, theory, thesis, intention, meaning, suggestion, mind (Mat. 22.37), desire, want; to think, estimate, anticipate, expect (see ex., leleʻoi), suppose, mediate, deem, consider (not the intellectual process of noʻonoʻo). See manaʻo nui.",1
13321,manaʻo akamai,manaʻo akamai,"Clever thought, wise thought; spirit of wisdom. (Puk. 28.3.)",1
13322,mana ʻoene,mana ʻoene,"A variety of taro, same as mana ʻulu except that the petiole is pinker. (HP 24.) This term may be qualified by the colors keʻokeʻo, lenalena, melemele, ʻulaʻula.",1
13323,mana ʻowene,mana ʻowene,See mana ʻoene,1
13324,manaʻohaʻi,manaʻohaʻi,"Something to say, thought to express, predication, theorem, problem; to predicate.",1
13325,manaʻo hāiki,manaʻo hāiki,"Narrow or intolerant mind; narrow-minded, intolerant.",1
13326,mana ʻohe,mana ʻohe,A variety oof taro (HP 33.),1
13327,manaʻo hoʻohālikelike,manaʻo hoʻohālikelike,Comparison.,1
13328,manaʻo hoʻomanamana,manaʻo hoʻomanamana,Superstition.,1
13329,manaʻo hoʻonalonalo,manaʻo hoʻonalonalo,Hidden or figurative meaning.,1
13330,manaʻo hoʻonanenane,manaʻo hoʻonanenane,See manaʻo hoʻonalonalo,1
13331,manaʻo hoʻopilipili,manaʻo hoʻopilipili,Hidden or figurative meaning.,1
13332,manaʻo ʻino,manaʻo ʻino,"Evil thought or idea, hatred, ill feeling; to hate.",1
13333,manaʻoʻiʻo,manaʻoʻiʻo,"Faith, confidence; to have faith, confidence; to believe.",1
13334,manaʻo kālā,manaʻo kālā,"Money-minded, commercial.",1
13335,manaʻo kiʻekiʻe,manaʻo kiʻekiʻe,"Pride, conceit. Lit., high opinion.",1
13336,manaʻo kipi,manaʻo kipi,Rebellious thoughts; disloyal.,1
13337,manaʻo koho,manaʻo koho,"Supposition, presumption.",1
13338,manaʻokōkua,manaʻokōkua,"Hypothesis, lemma; thought to help.",1
13339,manaʻo kūpaʻa,manaʻo kūpaʻa,Same as manaʻo paʻa; doctrine.,1
13340,manaʻolana,manaʻolana,"Hope, confidence, expectation; to hope (manaʻo + -lana, nominalizer: ).",1
13341,manāʻo laulā,manāʻo laulā,"Broad-minded, tolerant, tolerancy.",1
13342,manaʻolia,manaʻolia,Pas/imp. of manaʻo.,1
13343,manaʻo lōkahi,manaʻo lōkahi,Unanimous.,1
13344,manaʻo maoli,manaʻo maoli,Literal meaning; a real or true opinion.,1
13345,manaʻonaʻo,manaʻonaʻo,"Redup. of manaʻo; to meditate, ponder. (Hal. 63.6.)",1
13346,mānaʻonaʻo,mānaʻonaʻo,"Horrible, dreadful, pitiful, horrifying, gruesome, shocking; shocked, horrified; heartsick, overcome with grief or horror; heartbreaking; grief.",1
13347,manaʻo nui,manaʻo nui,"Important matter or idea, sense, signification; meaning (Niʻihau).",1
13348,manaʻo ʻolalau,manaʻo ʻolalau,"Confused, erroneous thinking, hallucination.",1
13349,manaʻopaʻa,manaʻopaʻa,"Conviction, determination, firm intention; convinced, determined, resolute (Laie 591).",1
13350,mana ʻōpelu,mana ʻōpelu,"A native variety of taro, named for a fish, ʻōpelu, the corms of which were used as ʻōpelu bait; the leaf stem is green with white streaks, becoming maroon above. (Whitney; HP 23.)",1
13351,manaʻopili,manaʻopili,"Corollary, as in mathematics.",1
13352,manaʻo poina,manaʻo poina,"Postscript, afterthought, forgotten opinion.",1
13353,manaʻo ulu wale,manaʻo ulu wale,"Whim, fancy, impulse, notion, random thought, thought that has come for no particular reason.",1
13354,manaʻo wale,manaʻo wale,"To suppose, presume.",1
13355,manaʻo wehewehe,manaʻo wehewehe,"Explanatory thought, scholium, explanation.",1
13356,manaʻowene,manaʻowene,Var. spelling of mana ʻoene.,1
13357,mana piha,mana piha,"Supreme, absolute power.",1
13358,mana piko,mana piko,"A native variety of taro, distinguished by purple on leaf center and extending on main veins; a fair table taro. (Whitney; HP 24.)",1
13359,mana pipika,mana pipika,"A variety of taro. Lit., crinkled mana.",1
13360,manapua,manapua,See mea ʻono puaʻa.,1
13361,mana uauahi,mana uauahi,"A variety of taro, the leaf stem mainly light green, the leaf blade with white leaf center, veins, and edges. (HP 24.) Lit., smoky-gray mana.",1
13362,manauea,manauea,"1. A small red seaweed (Gracilaria coronopifolia), with stiff, cylindrical, succulent stem and branches, a good alga for making food gels (KL. line 53). The term may be qualified by pala kea, pehu, or puakea. Rarely manaiea; often called “short ogo” and “long ogo” (Japanese, dialectal).

2. A variety of taro.",1
13363,manauwea,manauwea,See manauea,1
13364,manaʻuele,manaʻuele,"Same as mana ʻoene, a taro.",1
13365,manaʻuwele,manaʻuwele,See manaʻuele,1
13366,manaʻūhā puaʻa,manaʻūhā puaʻa,A variety of taro.,1
13367,manaʻulaʻula,manaʻulaʻula,"A rare variety of taro, distinguished by its purplish-red flecked petioles; mainly used as table taro. (HP 24.) Also mana hāʻulaʻula.",1
13368,mana uliuli,mana uliuli,"A variety of taro, introduced from South Seas; makes good poi of yellow color. The corms are tough and rubbery when cooked. Noted for prolific branching. Lit., dark mana.",1
13369,mana ʻulu,mana ʻulu,"A native variety of taro distinguished by pinkish petioles. The corms have orange-yellow flesh when cooked (like fruit of breadfruit) and are used mainly as table taro. (Whitney 27; HP 24.) Lit., breadfruit mana. Cf. mana ʻoene.",1
13370,manauwea,manauwea,Var. spelling of manauea.,1
13371,manawa,manawa,"1. Time, turn, season, date, chronology, period of time. Cf. haʻi manawa.

2. For a short time, infrequent.

3. Affections, feelings, disposition, heart, seat of emotions. Cf. manawahuwā, manawa ʻino, manawaleʻa, manawanui.

4. Anterior fontanel in the heads of infants; top of the head of adults at position of the fontanel.",1
13372,manawaea,manawaea,"1. Hard breathing, panting for breath, from exertion; to pant thus, breathe. Lit., rising breath.

2. Infancy before the fontanel closes. Lit., rising fontanel.",1
13373,manawa hana,manawa hana,Working time or shift.,1
13374,Mana-wahine,Manawahine,"Name of a star, said to appear in the first night of the month Nana and to vanish after the night of Muku. Lit., female power.",1
13375,manawahua,manawahua,"1. Discomfort of the stomach, or indigestion, with gas and often diarrhea, thought to be caused by wrong diet or by excessive handling of animals, such as kittens or puppies, which might also become sick; to suffer thus; great grief, as over the loss of a loved one; to grieve. Lit., swollen stomach. Cf. lūmanawahua.

2. A native fern (Doryopteris spp.), about 30 cm high, with heart-shaped fronds divided into many long segments. Also ʻiwaʻiwa.",1
13376,manawahuā,manawahuā,"Jealous, jealousy; to bear a grudge.",1
13377,manawahuwa,manawahuwa,See manawahuā,1
13378,manawai,manawai,"Warped, depressed, bent in. Rare.",1
13379,mana wai,mana wai,"1. Stream branch

2. A variety of taro. (HP 33.)",1
13380,mana-wai-ke-ʻohe,manawaikeʻohe,A variety of taro. (HP 33.),1
13381,manawa ʻino,manawa ʻino,"Evil disposition, hard feelings, hard-hearted, time of storm.",1
13382,manawa kaʻawale,manawa kaʻawale,Free time.,1
13383,manawakolu,manawakolu,Eternal.,1
13384,manawa kūpono,manawa kūpono,"Opportune time, appropriate time, opportunity, chance.",1
13385,manawaleʻa,manawaleʻa,"A generous heart, charity, alms, donation; to give freely and willingly; gratis, free, benevolent, beneficent.",1
13386,manawa moe,manawa moe,"Bedtime, time to sleep.",1
13387,mānawanawa,mānawanawa,"Same as kolokolo kahakai, a beach vitex.",1
13388,-manawanui,manawanui,"See ""hoʻomanawanui"": Patience, steadfastness, fortitude; to have patience, fortitude; patient, steadfast, courageous and persevering; to try one's patience. E hoʻomanawanui, be patient. He kanaka hoʻomanawanui i ka lā a me ka ua, a man who patiently endures the sun and the rain. He nohona hoʻomanawanui, a way of life that tries one's patience. (PCP manawanui.)",1
13389,mana weo,mana weo,"A variety of taro, probably the same as weo; distinguished by dark-purple petiole edges; a fair table taro.",1
13390,mane,mane,"1. Manna. (Puk. 16.31.) Eng.

2. Mina (RSV), maneh (KJV). (Ezek. 45.12.) Eng.",1
13391,mānea,mānea,"Hoof (Lunk. 5.22); claws; fingernails, toenails; ball of a foot; keel of a ship. Fig., dependent, underling, inferior.",1
